KSM Address,QTZ Address,QTZ Total Amount,Transferrable Amount,TGE Block,Lock blocks,Vesting Blocks,Amount per block,Transfer tx hash,Vesting tx hash
FD8kx8p8b8ozNfRM2XR3AXVUebzQ7VzKionbbwqYjMfLBhC,yGFNKiQ7YNxKdXxFcZs89W9XkgT21DQmAvmKTwVKyBYRWk2bf,43.42847636,1,10457457,0,4320000,9821406564814,0x0f20cd4efabbcadc21a8b36ce1433a8f879c097dcf5f5f74202c358fa9df7920,0xeaa8d6237e45d7c1e88de456e221d3cb6640051334a5c21caa529647d76fd3f9
ESHMDGSBBkuf2365YwiGz8FFtA8RP1Qujesf5aRE7eE5bsv,yGEbUJfFARYwjCbdHJPYSjy8WTga9EgGbWnAYzxxYrvi5VHqM,604.4025701,1,10457457,0,4320000,139676520856481,0x640c18cc774f233ecf14c210fabcdfb2a39772b110d96b27e3e6f53c93504655,0x189bd635950b0a57929116cc5738e329e0b91eb41d36c157875f7eb39f837bcf
DGTRKfi7V2WJ8tyer9GKE2NP5gk6kmToNbq1Q88XTCtnDbB,yGDReNmeSMrDKqiVAsgjznD2dat6kv42eQR7WMHWGAGGkCFDw,259.7938751,1,10457457,0,4320000,59905989606481,0x4778e99a22593e1eb1965ab2be426b4d1f593aea89e7b554170b77dec21d6299,0x6c6213b9804cb5509de4f05ac18c9bb0084312607a36a519a6359e089bfc4403
FHqRGTr5cwPAbuXUQqzVoGTPQuR79hpqkkkFZwDzEGw2zw5,yGFT2NiSaKz8CiBVihFSixnGibDKRvSy1SoGRbTKMd3LnSsFM,533.3210565,1,10457457,0,4320000,123222466782407,0x161fe3a1fb4176cab63be45c94f892c393e6f71562f76fb3298e9f18bc0d1989,0xc5e9324700b54f990a80cd3edf66479d8cbcef54f06f5bf02d3948f195bfc31e
HCBENqAqbcjmc8nZ65j6HFxRiMbw5c4a5PdS7RKWkLcSBNG,yGHMNBpou5xoZKBiymvgTZGGDdWmckNsFB7uJmzoT9ZQTr4i3,606.2957428,1,10457457,0,4320000,140114755277777,0xd794d27c050f5e92a66fb1a54e0851e209b68467fa268eb3a336c2bda9675af5,0x7a421d97d8356fbdd8a26de1922a6f4234c01c2c4a2c532e27b4a0edbd60cb54
H1yUMuVYF6WuXeRToiSekbwGMxUbhwJ4tWpaaGr2ApvCB34,yGHBARotDncHLT7EcgeKB7jcCUANVR1CUfw2VvTeyeytmcANq,336.5182215,1,10457457,0,4320000,77666254976851,0xca06604db5f651b3201f68502f0c91925cd6b3b3dbb7c203696ca55d891f4374,0xbdc63cf10d5e9c30ae16b0fc4ba0b48b4c5ddd7cd7aa21a6e400cb443e69f38f
GqZaGq4vt3JhHp3ZAFH8B7Sge279T9AuwWX5THGFGxYUFCg,yGGzkXiooBFE8EsQEmzr1bA7htSS7xkQMWz2CRLfPt62Pt29W,299.0336473,1,10457457,0,4320000,68989270208333,0xc123ebc89a0b269c1613a9fbbba855c0af8469da75173ca3d7f3c5744de7b8d3,0xa8f869d580783b4c5beb450b33088289c652f03dfe92f0a1328072114c74ccde
JKbsqsLpiCx5BVKRvj1nUQPt1d3FKgjHUqVd8NAZpf11EKG,yGJUnqHr555Pmcm5WemKkFTQf5p344cwutXMAy1kJCdirRLGM,663.5956794,1,10457457,0,4320000,153378629490740,0x10f34e276ce60a0ef6a7d7e4c7139790ce685161107d5063ce4b111140307b27,0x177f6ca9e104170b7b7c5fb468c2d98132dd87b838fa9b40b3b73af5c662d92f
DgK7Son3P4A4rYjGmcjRyinUBdPhjVWvszdmdEMnUsE1DgF,yGDqW4tnWHkEycS8vVcDTtxj3fz3QX2khXvWK7WcVRHw5RGCH,49.09080279,1,10457457,0,4320000,11132130275462,0x03a39ba19317014cf5590c674068c691d95e72de3f446a59b0e5a3a476374535,0x5c810f69bf1720a38e42c9aa6e750aa02638b2fc93b232946e9ebfa2338f1eb8
ED1TkuaNGr3HRmtxqYfcTijTF1Nf5FxzN7fYxWmXDzTKQRZ,yGENCRCtJce2rq1N6Bg9Q5Sizf3RPUNX9bQdLtqtuA34JjB8d,495.8853651,1,10457457,0,4320000,114556797476851,0x0c949c9edbf753537665b76537550d479173d0290c8a309465f79c3733f53663,0xdd3c3cfe5aa69a7957d5ea1fa63954552cb3f592243d5807895733fcf62260bb
DDVKjtkp88XM63QvWU7MTuepr1ABNTbJgHkQavDqt1Kgths,yGDNgHBsV4VKLtfdc9M4qpSuv2eRAzfimuioRkUJMUh5B6kWJ,47.1562786,1,10457457,0,4320000,10684323750000,0xb6827353ca1f6ceb4886bb2f540c216bda6c5d1ad243fcfa17f14c65c78b1000,0x7a70ea9ca38f877ae2f812b837320d525ebd7bff80d6dac8a80d1bbc5a1ba770
EUy6AF6jL6q6D31fDdVjfC4nQKpMz32Hy1zxHWH6vj3GD55,yGEeA3cDpyhHedndCt4EECeCKzCjqBHJCu1XgJAtQjjntfxNn,53.88595819,1,10457457,0,4320000,12242119951388,0x76cf39405fc1e30f68fd36bf51e9d7bf05cd44832fc36fff151bec94eeae775e,0xb992004822c503c18b84001ea00da325874db2470fce9f2176ca64dce4f67fae
CzAnTrp2qMyMgAxQ68EFbfyiY2twzcQjb1sYvcv1DX55vNc,yGD9MjuqYHCYnuFm9cvixiagEvLSumHsbLdXYtp13e2avVYGZ,107.4289989,1,10457457,0,4320000,24636342337962,0x59d29cf620e0f3e55e8f5b22c09511beb1aaa12fc9332553d26d155fac2105ce,0x67ae002232aec716bd5fe40dde29fc3f9dc3a63ba24dd6c1c8d1ef42f456fb27
